wateryear,wateryear,flow.m3.s,day,month,season
12,2014-15,17.810764,23,Oct,fall
12,2014-15,16.42328,24,Oct,fall
12,2014-15,13.365152,25,Oct,fall
12,2014-15,13.87484,26,Oct,fall
12,2014-15,13.365152,27,Oct,fall
12,2014-15,13.053676,28,Oct,fall
12,2014-15,21.888268,29,Oct,fall
12,2014-15,22.681116,30,Oct,fall
12,2014-15,28.59916,31,Oct,fall
12,2014-15,37.66028,32,Nov,fall
12,2014-15,37.09396,33,Nov,fall
12,2014-15,36.52764,34,Nov,fall
12,2014-15,37.09396,35,Nov,fall
12,2014-15,36.24448,36,Nov,fall
12,2014-15,37.09396,37,Nov,fall
12,2014-15,37.94344,38,Nov,fall
12,2014-15,43.32348,39,Nov,fall
12,2014-15,44.45612,40,Nov,fall
12,2014-15,41.62452,41,Nov,fall
12,2014-15,36.52764,42,Nov,fall
12,2014-15,35.67816,43,Nov,fall
12,2014-15,34.26236,44,Nov,fall
12,2014-15,27.155044,45,Nov,fall
12,2014-15,20.755628,46,Nov,fall
12,2014-15,19.707936,47,Nov,fall
12,2014-15,15.772012,48,Nov,fall
12,2014-15,15.29064,49,Nov,fall
12,2014-15,15.00748,50,Nov,fall
12,2014-15,14.894216,51,Nov,fall
12,2014-15,15.5738,52,Nov,fall
12,2014-15,17.782448,53,Nov,fall
12,2014-15,19.169932,54,Nov,fall
12,2014-15,18.348768,55,Nov,fall
12,2014-15,31.1476,56,Nov,fall
12,2014-15,44.45612,57,Nov,fall
12,2014-15,47.00456,58,Nov,fall
12,2014-15,37.94344,59,Nov,fall
12,2014-15,45.3056,60,Nov,fall
12,2014-15,46.7214,61,Nov,fall
12,2014-15,44.45612,62,Dec,winter
12,2014-15,47.28772,63,Dec,winter
12,2014-15,50.11932,64,Dec,winter
12,2014-15,49.26984,65,Dec,winter
12,2014-15,46.7214,66,Dec,winter
12,2014-15,37.94344,67,Dec,winter
12,2014-15,37.37712,68,Dec,winter
12,2014-15,35.67816,69,Dec,winter
12,2014-15,31.99708,70,Dec,winter
12,2014-15,25.399452,71,Dec,winter
12,2014-15,24.153548,72,Dec,winter
12,2014-15,21.80332,73,Dec,winter
12,2014-15,21.916584,74,Dec,winter
12,2014-15,21.463528,75,Dec,winter
12,2014-15,21.09542,76,Dec,winter
12,2014-15,20.840576,77,Dec,winter
12,2014-15,23.21912,78,Dec,winter
12,2014-15,29.16548,79,Dec,winter
12,2014-15,29.16548,80,Dec,winter
12,2014-15,22.199744,81,Dec,winter
12,2014-15,22.397956,82,Dec,winter
12,2014-15,22.907644,83,Dec,winter
12,2014-15,24.7765,84,Dec,winter
12,2014-15,34.54552,85,Dec,winter
12,2014-15,42.75716,86,Dec,winter
12,2014-15,41.0582,87,Dec,winter
12,2014-15,41.34136,88,Dec,winter
12,2014-15,35.11184,89,Dec,winter
12,2014-15,34.82868,90,Dec,winter
12,2014-15,40.49188,91,Dec,winter
12,2014-15,37.66028,92,Dec,winter
12,2014-15,31.43076,93,Jan,winter
12,2014-15,25.654296,94,Jan,winter
12,2014-15,25.541032,95,Jan,winter
12,2014-15,21.406896,96,Jan,winter
12,2014-15,50.40248,97,Jan,winter
12,2014-15,48.1372,98,Jan,winter
12,2014-15,52.66776,99,Jan,winter
12,2014-15,54.08356,100,Jan,winter
12,2014-15,52.66776,101,Jan,winter
12,2014-15,47.28772,102,Jan,winter
12,2014-15,43.60664,103,Jan,winter
12,2014-15,40.77504,104,Jan,winter
12,2014-15,39.92556,105,Jan,winter
12,2014-15,39.35924,106,Jan,winter
12,2014-15,39.07608,107,Jan,winter
12,2014-15,37.37712,108,Jan,winter
12,2014-15,33.41288,109,Jan,winter
12,2014-15,30.86444,110,Jan,winter
12,2014-15,28.88232,111,Jan,winter
12,2014-15,27.664732,112,Jan,winter
12,2014-15,26.33388,113,Jan,winter
12,2014-15,26.9002,114,Jan,winter
12,2014-15,34.54552,115,Jan,winter
12,2014-15,42.19084,116,Jan,winter
12,2014-15,41.0582,117,Jan,winter
12,2014-15,44.45612,118,Jan,winter
12,2014-15,42.474,119,Jan,winter
12,2014-15,41.34136,120,Jan,winter
12,2014-15,38.2266,121,Jan,winter
12,2014-15,32.84656,122,Jan,winter
12,2014-15,25.229556,123,Jan,winter
12,2014-15,24.861448,124,Feb,winter
12,2014-15,34.26236,125,Feb,winter
12,2014-15,38.79292,126,Feb,winter
12,2014-15,36.24448,127,Feb,winter
12,2014-15,25.399452,128,Feb,winter
12,2014-15,27.721364,129,Feb,winter
12,2014-15,30.58128,130,Feb,winter
12,2014-15,31.99708,131,Feb,winter
12,2014-15,29.7318,132,Feb,winter
12,2014-15,33.9792,133,Feb,winter
12,2014-15,35.96132,134,Feb,winter
12,2014-15,35.67816,135,Feb,winter
12,2014-15,33.9792,136,Feb,winter
12,2014-15,32.28024,137,Feb,winter
12,2014-15,30.29812,138,Feb,winter
12,2014-15,28.316,139,Feb,winter
12,2014-15,26.588724,140,Feb,winter
12,2014-15,25.05966,141,Feb,winter
12,2014-15,24.35176,142,Feb,winter
12,2014-15,25.229556,143,Feb,winter
12,2014-15,23.813756,144,Feb,winter
12,2014-15,23.275752,145,Feb,winter
12,2014-15,22.879328,146,Feb,winter
12,2014-15,22.397956,147,Feb,winter
12,2014-15,19.651304,148,Feb,winter
12,2014-15,20.642364,149,Feb,winter
12,2014-15,19.056668,150,Feb,winter
12,2014-15,17.470972,151,Feb,winter
12,2014-15,16.961284,152,March,spring
12,2014-15,16.56486,153,March,spring
12,2014-15,14.327896,154,March,spring
12,2014-15,13.761576,155,March,spring
12,2014-15,13.4501,156,March,spring
12,2014-15,13.223572,157,March,spring
12,2014-15,12.997044,158,March,spring
12,2014-15,12.827148,159,March,spring
12,2014-15,12.572304,160,March,spring
12,2014-15,12.45904,161,March,spring
12,2014-15,12.402408,162,March,spring
12,2014-15,12.402408,163,March,spring
12,2014-15,12.062616,164,March,spring
12,2014-15,14.611056,165,March,spring
12,2014-15,16.42328,166,March,spring
12,2014-15,18.603612,167,March,spring
12,2014-15,16.536544,168,March,spring
12,2014-15,15.375588,169,March,spring
12,2014-15,14.667688,170,March,spring
12,2014-15,13.081992,171,March,spring
12,2014-15,12.798832,172,March,spring
12,2014-15,12.628936,173,March,spring
12,2014-15,12.657252,174,March,spring
12,2014-15,13.4501,175,March,spring
12,2014-15,15.262324,176,March,spring
12,2014-15,16.026856,177,March,spring
12,2014-15,14.780952,178,March,spring
12,2014-15,14.412844,179,March,spring
12,2014-15,13.280204,180,March,spring
12,2014-15,12.713884,181,March,spring
12,2014-15,12.713884,182,March,spring
12,2014-15,12.997044,183,April,spring
12,2014-15,12.997044,184,April,spring
12,2014-15,12.628936,185,April,spring
12,2014-15,12.31746,186,April,spring
12,2014-15,12.0343,187,April,spring
12,2014-15,11.949352,188,April,spring
12,2014-15,11.722824,189,April,spring
12,2014-15,11.411348,190,April,spring
12,2014-15,11.213136,191,April,spring
12,2014-15,11.099872,192,April,spring
12,2014-15,11.383032,193,April,spring
12,2014-15,10.986608,194,April,spring
12,2014-15,10.986608,195,April,spring
12,2014-15,11.581244,196,April,spring
12,2014-15,11.354716,197,April,spring
12,2014-15,11.014924,198,April,spring
12,2014-15,10.816712,199,April,spring
12,2014-15,10.646816,200,April,spring
12,2014-15,10.533552,201,April,spring
12,2014-15,10.363656,202,April,spring
12,2014-15,10.47692,203,April,spring
12,2014-15,10.76008,204,April,spring
12,2014-15,10.33534,205,April,spring
12,2014-15,10.703448,206,April,spring
12,2014-15,11.071556,207,April,spring
12,2014-15,10.675132,208,April,spring
12,2014-15,10.47692,209,April,spring
12,2014-15,10.363656,210,April,spring
12,2014-15,10.47692,211,April,spring
12,2014-15,10.278708,212,April,spring
12,2014-15,10.05218,213,May,spring
12,2014-15,9.9106,214,May,spring
12,2014-15,9.76902,215,May,spring
12,2014-15,9.48586,216,May,spring
12,2014-15,9.570808,217,May,spring
12,2014-15,9.48586,218,May,spring
12,2014-15,9.372596,219,May,spring
12,2014-15,9.287648,220,May,spring
12,2014-15,9.655756,221,May,spring
12,2014-15,9.570808,222,May,spring
12,2014-15,9.48586,223,May,spring
12,2014-15,9.712388,224,May,spring
12,2014-15,10.222076,225,May,spring
12,2014-15,10.108812,226,May,spring
12,2014-15,9.740704,227,May,spring
12,2014-15,9.684072,228,May,spring
12,2014-15,9.570808,229,May,spring
12,2014-15,9.542492,230,May,spring
12,2014-15,9.48586,231,May,spring
12,2014-15,9.315964,232,May,spring
12,2014-15,9.231016,233,May,spring
12,2014-15,9.174384,234,May,spring
12,2014-15,9.117752,235,May,spring
12,2014-15,9.117752,236,May,spring
12,2014-15,9.032804,237,May,spring
12,2014-15,9.34428,238,May,spring
12,2014-15,10.19376,239,May,spring
12,2014-15,10.165444,240,May,spring
12,2014-15,10.108812,241,May,spring
12,2014-15,11.269768,242,May,spring
12,2014-15,13.251888,243,May,spring
12,2014-15,13.393468,244,June,summer
12,2014-15,13.789892,245,June,summer
12,2014-15,13.846524,246,June,summer
12,2014-15,13.676628,247,June,summer
12,2014-15,13.4501,248,June,summer
12,2014-15,13.280204,249,June,summer
12,2014-15,13.846524,250,June,summer
12,2014-15,13.818208,251,June,summer
12,2014-15,13.789892,252,June,summer
12,2014-15,12.997044,253,June,summer
12,2014-15,11.3264,254,June,summer
12,2014-15,9.9106,255,June,summer
12,2014-15,8.77796,256,June,summer
12,2014-15,8.381536,257,June,summer
12,2014-15,8.239956,258,June,summer
12,2014-15,8.183324,259,June,summer
12,2014-15,8.155008,260,June,summer
12,2014-15,8.07006,261,June,summer
12,2014-15,8.098376,262,June,summer
12,2014-15,10.165444,263,June,summer
12,2014-15,11.779456,264,June,summer
12,2014-15,13.846524,265,June,summer
12,2014-15,13.704944,266,June,summer
12,2014-15,13.393468,267,June,summer
12,2014-15,13.053676,268,June,summer
12,2014-15,13.251888,269,June,summer
12,2014-15,13.563364,270,June,summer
12,2014-15,13.563364,271,June,summer
12,2014-15,13.535048,272,June,summer
12,2014-15,13.535048,273,June,summer
12,2014-15,12.487356,274,July,summer
12,2014-15,11.921036,275,July,summer
12,2014-15,11.807772,276,July,summer
12,2014-15,11.779456,277,July,summer
12,2014-15,11.722824,278,July,summer
12,2014-15,11.722824,279,July,summer
12,2014-15,11.694508,280,July,summer
12,2014-15,11.524612,281,July,summer
12,2014-15,10.590184,282,July,summer
12,2014-15,10.165444,283,July,summer
12,2014-15,10.19376,284,July,summer
12,2014-15,10.165444,285,July,summer
12,2014-15,10.05218,286,July,summer
12,2014-15,8.749644,287,July,summer
12,2014-15,8.608064,288,July,summer
12,2014-15,8.523116,289,July,summer
12,2014-15,8.466484,290,July,summer
12,2014-15,8.438168,291,July,summer
12,2014-15,8.438168,292,July,summer
12,2014-15,8.381536,293,July,summer
12,2014-15,8.381536,294,July,summer
12,2014-15,8.324904,295,July,summer
12,2014-15,8.21164,296,July,summer
12,2014-15,8.21164,297,July,summer
12,2014-15,8.4948,298,July,summer
12,2014-15,8.35322,299,July,summer
12,2014-15,8.324904,300,July,summer
12,2014-15,7.92848,301,July,summer
12,2014-15,7.36216,302,July,summer
12,2014-15,7.305528,303,July,summer
12,2014-15,7.192264,304,July,summer
12,2014-15,7.135632,305,Aug,summer
12,2014-15,7.107316,306,Aug,summer
12,2014-15,7.022368,307,Aug,summer
12,2014-15,6.965736,308,Aug,summer
12,2014-15,6.93742,309,Aug,summer
12,2014-15,6.909104,310,Aug,summer
12,2014-15,6.824156,311,Aug,summer
12,2014-15,6.767524,312,Aug,summer
12,2014-15,6.767524,313,Aug,summer
12,2014-15,6.682576,314,Aug,summer
12,2014-15,6.65426,315,Aug,summer
12,2014-15,6.597628,316,Aug,summer
12,2014-15,6.597628,317,Aug,summer
12,2014-15,6.710892,318,Aug,summer
12,2014-15,6.909104,319,Aug,summer
12,2014-15,6.597628,320,Aug,summer
12,2014-15,6.51268,321,Aug,summer
12,2014-15,6.427732,322,Aug,summer
12,2014-15,6.399416,323,Aug,summer
12,2014-15,6.342784,324,Aug,summer
12,2014-15,6.286152,325,Aug,summer
12,2014-15,6.257836,326,Aug,summer
12,2014-15,6.257836,327,Aug,summer
12,2014-15,6.172888,328,Aug,summer
12,2014-15,6.08794,329,Aug,summer
12,2014-15,6.08794,330,Aug,summer
12,2014-15,6.08794,331,Aug,summer
12,2014-15,6.031308,332,Aug,summer
12,2014-15,6.08794,333,Aug,summer
12,2014-15,7.135632,334,Aug,summer
12,2014-15,6.51268,335,Aug,summer
12,2014-15,6.484364,336,Sept,fall
12,2014-15,6.767524,337,Sept,fall
12,2014-15,6.286152,338,Sept,fall
12,2014-15,6.144572,339,Sept,fall
12,2014-15,6.116256,340,Sept,fall
12,2014-15,6.342784,341,Sept,fall
12,2014-15,6.116256,342,Sept,fall
12,2014-15,6.031308,343,Sept,fall
12,2014-15,5.94636,344,Sept,fall
12,2014-15,5.94636,345,Sept,fall
12,2014-15,5.889728,346,Sept,fall
12,2014-15,5.833096,347,Sept,fall
12,2014-15,5.80478,348,Sept,fall
12,2014-15,5.889728,349,Sept,fall
12,2014-15,6.909104,350,Sept,fall
12,2014-15,6.93742,351,Sept,fall
12,2014-15,7.079,352,Sept,fall
12,2014-15,7.135632,353,Sept,fall
12,2014-15,7.022368,354,Sept,fall
12,2014-15,7.135632,355,Sept,fall
12,2014-15,7.560372,356,Sept,fall
12,2014-15,7.673636,357,Sept,fall
12,2014-15,8.862908,358,Sept,fall
12,2014-15,8.862908,359,Sept,fall
12,2014-15,9.004488,360,Sept,fall
12,2014-15,8.976172,361,Sept,fall
12,2014-15,8.891224,362,Sept,fall
12,2014-15,8.891224,363,Sept,fall
12,2014-15,9.2027,364,Sept,fall
12,2014-15,9.34428,365,Sept,fall
13,2015-16,8.71961,1,Oct,fall
13,2015-16,8.707515,2,Oct,fall
13,2015-16,8.75147,3,Oct,fall
13,2015-16,8.7084,4,Oct,fall
13,2015-16,8.68244,5,Oct,fall
13,2015-16,8.85885,6,Oct,fall
13,2015-16,10.329425,7,Oct,fall
13,2015-16,11.085805,8,Oct,fall
13,2015-16,10.82237,9,Oct,fall
13,2015-16,11.25484,10,Oct,fall
13,2015-16,11.687015,11,Oct,fall
13,2015-16,11.0802,12,Oct,fall
13,2015-16,11.36045,13,Oct,fall
13,2015-16,11.10203,14,Oct,fall
13,2015-16,11.004975,15,Oct,fall
13,2015-16,10.953055,16,Oct,fall
13,2015-16,10.95512,17,Oct,fall
13,2015-16,10.97636,18,Oct,fall
13,2015-16,11.63008,19,Oct,fall
13,2015-16,11.18994,20,Oct,fall
13,2015-16,10.948335,21,Oct,fall
13,2015-16,11.0212,22,Oct,fall
13,2015-16,10.946565,23,Oct,fall
13,2015-16,10.35568,24,Oct,fall
13,2015-16,9.95566,25,Oct,fall
13,2015-16,10.931815,26,Oct,fall
13,2015-16,10.207885,27,Oct,fall
13,2015-16,9.433805,28,Oct,fall
13,2015-16,9.359465,29,Oct,fall
13,2015-16,10.876355,30,Oct,fall
13,2015-16,25.07618,31,Oct,fall
13,2015-16,22.8638688,32,Nov,fall
13,2015-16,14.878325,33,Nov,fall
13,2015-16,11.43597,34,Nov,fall
13,2015-16,9.91082,35,Nov,fall
13,2015-16,11.374905,36,Nov,fall
13,2015-16,13.154935,37,Nov,fall
13,2015-16,12.54281,38,Nov,fall
13,2015-16,15.048245,39,Nov,fall
13,2015-16,14.93408,40,Nov,fall
13,2015-16,13.967955,41,Nov,fall
13,2015-16,13.62841,42,Nov,fall
13,2015-16,12.961415,43,Nov,fall
13,2015-16,25.019245,44,Nov,fall
13,2015-16,46.94925,45,Nov,fall
13,2015-16,37.2762,46,Nov,fall
13,2015-16,41.3059,47,Nov,fall
13,2015-16,62.0857,48,Nov,fall
13,2015-16,94.8779,49,Nov,fall
13,2015-16,81.42295,50,Nov,fall
13,2015-16,70.60235,51,Nov,fall
13,2015-16,62.7052,52,Nov,fall
13,2015-16,62.74355,53,Nov,fall
13,2015-16,54.8641,54,Nov,fall
13,2015-16,43.5715,55,Nov,fall
13,2015-16,34.77755,56,Nov,fall
13,2015-16,27.96541,57,Nov,fall
13,2015-16,25.77002,58,Nov,fall
13,2015-16,19.07529,59,Nov,fall
13,2015-16,13.994505,60,Nov,fall
13,2015-16,13.818685,61,Nov,fall
13,2015-16,14.996325,62,Dec,winter
13,2015-16,16.4551,63,Dec,winter
13,2015-16,17.882605,64,Dec,winter
13,2015-16,17.88349,65,Dec,winter
13,2015-16,17.353375,66,Dec,winter
13,2015-16,22.76397,67,Dec,winter
13,2015-16,24.30623,68,Dec,winter
13,2015-16,39.957455,69,Dec,winter
13,2015-16,91.9751,70,Dec,winter
13,2015-16,90.7892,71,Dec,winter
13,2015-16,85.4143,72,Dec,winter
13,2015-16,77.5201,73,Dec,winter
13,2015-16,73.6792,74,Dec,winter
13,2015-16,72.6526,75,Dec,winter
13,2015-16,64.2392,76,Dec,winter
13,2015-16,55.62225,77,Dec,winter
13,2015-16,48.2502,78,Dec,winter
13,2015-16,46.5864,79,Dec,winter
13,2015-16,40.10525,80,Dec,winter
13,2015-16,38.32935,81,Dec,winter
13,2015-16,38.6745,82,Dec,winter
13,2015-16,38.10515,83,Dec,winter
13,2015-16,37.6066,84,Dec,winter
13,2015-16,37.36765,85,Dec,winter
13,2015-16,28.12117,86,Dec,winter
13,2015-16,26.271815,87,Dec,winter
13,2015-16,25.78713,88,Dec,winter
13,2015-16,24.30859,89,Dec,winter
13,2015-16,18.82572,90,Dec,winter
13,2015-16,16.65511,91,Dec,winter
13,2015-16,15.966285,92,Dec,winter
13,2015-16,15.608745,93,Jan,winter
13,2015-16,15.392215,94,Jan,winter
13,2015-16,15.109605,95,Jan,winter
13,2015-16,15.250025,96,Jan,winter
13,2015-16,15.138515,97,Jan,winter
13,2015-16,14.86387,98,Jan,winter
13,2015-16,14.40898,99,Jan,winter
13,2015-16,13.20081391,100,Jan,winter
13,2015-16,12.97882,101,Jan,winter
13,2015-16,12.77232,102,Jan,winter
13,2015-16,12.70742,103,Jan,winter
13,2015-16,13.213935,104,Jan,winter
13,2015-16,16.22795,105,Jan,winter
13,2015-16,15.9005,106,Jan,winter
13,2015-16,14.7795,107,Jan,winter
13,2015-16,15.530865,108,Jan,winter
13,2015-16,16.533865,109,Jan,winter
13,2015-16,16.38017,110,Jan,winter
13,2015-16,16.004045,111,Jan,winter
13,2015-16,18.046625,112,Jan,winter
13,2015-16,28.86339,113,Jan,winter
13,2015-16,29.43805,114,Jan,winter
13,2015-16,31.09241,115,Jan,winter
13,2015-16,35.86905,116,Jan,winter
13,2015-16,34.3026,117,Jan,winter
13,2015-16,34.4796,118,Jan,winter
13,2015-16,32.62995,119,Jan,winter
13,2015-16,28.344485,120,Jan,winter
13,2015-16,26.88099,121,Jan,winter
13,2015-16,34.65365,122,Jan,winter
13,2015-16,37.60365,123,Jan,winter
13,2015-16,37.7423,124,Feb,winter
13,2015-16,40.4268,125,Feb,winter
13,2015-16,36.7275,126,Feb,winter
13,2015-16,35.68025,127,Feb,winter
13,2015-16,35.4826,128,Feb,winter
13,2015-16,35.4177,129,Feb,winter
13,2015-16,34.6153,130,Feb,winter
13,2015-16,34.26425,131,Feb,winter
13,2015-16,34.2672,132,Feb,winter
13,2015-16,34.2672,133,Feb,winter
13,2015-16,33.80995,134,Feb,winter
13,2015-16,27.169795,135,Feb,winter
13,2015-16,21.025535,136,Feb,winter
13,2015-16,21.96275,137,Feb,winter
13,2015-16,31.506295,138,Feb,winter
13,2015-16,51.4185,139,Feb,winter
13,2015-16,59.39825,140,Feb,winter
13,2015-16,62.08275,141,Feb,winter
13,2015-16,64.8823,142,Feb,winter
13,2015-16,61.35115,143,Feb,winter
13,2015-16,58.8348,144,Feb,winter
13,2015-16,54.05285,145,Feb,winter
13,2015-16,55.23875,146,Feb,winter
13,2015-16,51.9731,147,Feb,winter
13,2015-16,48.8166,148,Feb,winter
13,2015-16,48.27675,149,Feb,winter
13,2015-16,48.8756,150,Feb,winter
13,2015-16,49.0231,151,Feb,winter
13,2015-16,49.1234,152,Feb,winter
13,2015-16,50.22375,153,March,spring
13,2015-16,52.28285,154,March,spring
13,2015-16,51.97015,155,March,spring
13,2015-16,50.2975,156,March,spring
13,2015-16,49.4243,157,March,spring
13,2015-16,49.23845,158,March,spring
13,2015-16,47.6956,159,March,spring
13,2015-16,37.9901,160,March,spring
13,2015-16,29.897365,161,March,spring
13,2015-16,23.11502,162,March,spring
13,2015-16,20.549995,163,March,spring
13,2015-16,19.82931,164,March,spring
13,2015-16,19.30192696,165,March,spring
13,2015-16,19.42575,166,March,spring
13,2015-16,19.66529,167,March,spring
13,2015-16,25.29566,168,March,spring
13,2015-16,25.708955,169,March,spring
13,2015-16,25.232235,170,March,spring
13,2015-16,24.81363,171,March,spring
13,2015-16,24.8803,172,March,spring
13,2015-16,25.49449,173,March,spring
13,2015-16,25.603345,174,March,spring
13,2015-16,24.154305,175,March,spring
13,2015-16,25.11984,176,March,spring
13,2015-16,24.70035,177,March,spring
13,2015-16,24.141325,178,March,spring
13,2015-16,24.282925,179,March,spring
13,2015-16,24.21714,180,March,spring
13,2015-16,23.67552,181,March,spring
13,2015-16,22.846275,182,March,spring
13,2015-16,21.252685,183,March,spring
13,2015-16,19.69302,184,April,spring
13,2015-16,18.152235,185,April,spring
13,2015-16,16.466015,186,April,spring
13,2015-16,16.38194,187,April,spring
13,2015-16,15.88752,188,April,spring
13,2015-16,15.55653,189,April,spring
13,2015-16,15.34413,190,April,spring
13,2015-16,15.21433,191,April,spring
13,2015-16,15.083055,192,April,spring
13,2015-16,14.874195,193,April,spring
13,2015-16,14.70162,194,April,spring
13,2015-16,14.84853,195,April,spring
13,2015-16,15.172145,196,April,spring
13,2015-16,14.809295,197,April,spring
13,2015-16,14.70457,198,April,spring
13,2015-16,14.46444,199,April,spring
13,2015-16,14.276525,200,April,spring
13,2015-16,14.42668,201,April,spring
13,2015-16,14.74587,202,April,spring
13,2015-16,14.565035,203,April,spring
13,2015-16,14.403965,204,April,spring
13,2015-16,14.51164,205,April,spring
13,2015-16,14.41311,206,April,spring
13,2015-16,14.788645,207,April,spring
13,2015-16,14.92287,208,April,spring
13,2015-16,14.57064,209,April,spring
13,2015-16,13.990375,210,April,spring
13,2015-16,13.7942,211,April,spring
13,2015-16,13.7352,212,April,spring
13,2015-16,13.6349,213,April,spring
13,2015-16,13.477075,214,May,spring
13,2015-16,13.3812,215,May,spring
13,2015-16,13.3458,216,May,spring
13,2015-16,13.23252,217,May,spring
13,2015-16,13.22544,218,May,spring
13,2015-16,13.207445,219,May,spring
13,2015-16,13.160245,220,May,spring
13,2015-16,12.31389,221,May,spring
13,2015-16,12.08556,222,May,spring
13,2015-16,13.707175,223,May,spring
13,2015-16,13.6467,224,May,spring
13,2015-16,12.895925,225,May,spring
13,2015-16,12.714795,226,May,spring
13,2015-16,12.38823,227,May,spring
13,2015-16,12.55284,228,May,spring
13,2015-16,12.70742,229,May,spring
13,2015-16,12.22716,230,May,spring
13,2015-16,12.06314,231,May,spring
13,2015-16,12.837515,232,May,spring
13,2015-16,13.0272,233,May,spring
13,2015-16,14.344375,234,May,spring
13,2015-16,14.67802,235,May,spring
13,2015-16,13.500085,236,May,spring
13,2015-16,11.803245,237,May,spring
13,2015-16,11.122385,238,May,spring
13,2015-16,10.51557,239,May,spring
13,2015-16,10.18458,240,May,spring
13,2015-16,10.16688,241,May,spring
13,2015-16,10.28488,242,May,spring
13,2015-16,10.06422,243,May,spring
13,2015-16,9.883385,244,May,spring
13,2015-16,11.018545,245,June,summer
13,2015-16,13.103015,246,June,summer
13,2015-16,12.858755,247,June,summer
13,2015-16,13.75526,248,June,summer
13,2015-16,13.713075,249,June,summer
13,2015-16,13.559675,250,June,summer
13,2015-16,13.511,251,June,summer
13,2015-16,14.013975,252,June,summer
13,2015-16,14.0184,253,June,summer
13,2015-16,13.28798,254,June,summer
13,2015-16,11.772565,255,June,summer
13,2015-16,10.339455,256,June,summer
13,2015-16,9.85654,257,June,summer
13,2015-16,10.08428,258,June,summer
13,2015-16,9.83176,259,June,summer
13,2015-16,9.73736,260,June,summer
13,2015-16,9.5521,261,June,summer
13,2015-16,9.833825,262,June,summer
13,2015-16,12.478205,263,June,summer
13,2015-16,12.43189,264,June,summer
13,2015-16,13.41011,265,June,summer
13,2015-16,13.22308,266,June,summer
13,2015-16,13.72989,267,June,summer
13,2015-16,17.75251,268,June,summer
13,2015-16,14.685985,269,June,summer
13,2015-16,12.464045,270,June,summer
13,2015-16,11.606185,271,June,summer
13,2015-16,11.05837,272,June,summer
13,2015-16,11.304695,273,June,summer
13,2015-16,11.77286,274,June,summer
13,2015-16,10.892875,275,July,summer
13,2015-16,10.0831,276,July,summer
13,2015-16,10.1067,277,July,summer
13,2015-16,9.98988,278,July,summer
13,2015-16,9.81052,279,July,summer
13,2015-16,9.47835,280,July,summer
13,2015-16,9.3456,281,July,summer
13,2015-16,9.544725,282,July,summer
13,2015-16,10.535335,283,July,summer
13,2015-16,9.76096,284,July,summer
13,2015-16,9.52673,285,July,summer
13,2015-16,9.3456,286,July,summer
13,2015-16,9.573635,287,July,summer
13,2015-16,9.27362,288,July,summer
13,2015-16,9.11904,289,July,summer
13,2015-16,9.09308,290,July,summer
13,2015-16,8.98098,291,July,summer
13,2015-16,8.9739,292,July,summer
13,2015-16,8.9621,293,July,summer
13,2015-16,8.820795,294,July,summer
13,2015-16,8.753535,295,July,summer
13,2015-16,9.19102,296,July,summer
13,2015-16,9.23232,297,July,summer
13,2015-16,9.16388,298,July,summer
13,2015-16,9.11904,299,July,summer
13,2015-16,9.11904,300,July,summer
13,2015-16,9.01048,301,July,summer
13,2015-16,8.96328,302,July,summer
13,2015-16,8.89248,303,July,summer
13,2015-16,8.807815,304,July,summer
13,2015-16,8.40042,305,July,summer
13,2015-16,8.367675,306,Aug,summer
13,2015-16,8.988355,307,Aug,summer
13,2015-16,9.010775,308,Aug,summer
13,2015-16,8.49718,309,Aug,summer
13,2015-16,8.36502,310,Aug,summer
13,2015-16,8.29776,311,Aug,summer
13,2015-16,8.29776,312,Aug,summer
13,2015-16,8.562965,313,Aug,summer
13,2015-16,8.33316,314,Aug,summer
13,2015-16,8.29776,315,Aug,summer
13,2015-16,8.26354,316,Aug,summer
13,2015-16,8.21634,317,Aug,summer
13,2015-16,8.28596,318,Aug,summer
13,2015-16,8.20572,319,Aug,summer
13,2015-16,8.18448,320,Aug,summer
13,2015-16,8.18448,321,Aug,summer
13,2015-16,8.10188,322,Aug,summer
13,2015-16,8.0712,323,Aug,summer
13,2015-16,8.0712,324,Aug,summer
13,2015-16,8.0712,325,Aug,summer
13,2015-16,7.99509,326,Aug,summer
13,2015-16,7.95438,327,Aug,summer
13,2015-16,7.87296,328,Aug,summer
13,2015-16,7.88712,329,Aug,summer
13,2015-16,7.87886,330,Aug,summer
13,2015-16,7.87296,331,Aug,summer
13,2015-16,7.87296,332,Aug,summer
13,2015-16,7.87296,333,Aug,summer
13,2015-16,7.87296,334,Aug,summer
13,2015-16,7.87296,335,Aug,summer
13,2015-16,7.87296,336,Aug,summer
13,2015-16,7.87296,337,Sept,fall
13,2015-16,8.09952,338,Sept,fall
13,2015-16,8.11427,339,Sept,fall
13,2015-16,7.87296,340,Sept,fall
13,2015-16,7.87296,341,Sept,fall
13,2015-16,8.15026,342,Sept,fall
13,2015-16,8.07946,343,Sept,fall
13,2015-16,7.977685,344,Sept,fall
13,2015-16,7.87296,345,Sept,fall
13,2015-16,7.80924,346,Sept,fall
13,2015-16,7.732245,347,Sept,fall
13,2015-16,7.70304,348,Sept,fall
13,2015-16,7.70304,349,Sept,fall
13,2015-16,7.65466,350,Sept,fall
13,2015-16,7.693895,351,Sept,fall
